00024073-r	not	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00024073-r	n't	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00024073-r	not-	0.0	[0]
00024509-r	any	0.0	[0, 0, 0, 0, 0]
00024619-a	used to	0.0	[0, 0, 0]
00024720-n	state	0.0	[0, 0]
00026137-r	in some way	0.0	[0]
00026571-r	at any rate	0.0	[0]
00026571-r	anyhow	0.0	[0, 0]
00027093-r	as it is	0.0	[0, 0, 0]
00027258-r	anyhow	0.0	[0]
00027384-r	but	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00027384-r	yet	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00027384-r	still	0.0	[0, 0, 0, 0, 0, 0]
00027384-r	in spite of	0.0	[0, 0]
00027384-r	however	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00027705-v	stretch out	0.0	[0, 0]
00027795-r	yet	0.0	[0, 0, 0, 0, 0, 0]
00027918-r	hitherto	0.0	[0]
00027918-r	yet	-6.8	[0, 0, 0, -34.0, 0]
00028565-v	smile	22.666666666666668	[34.0, 0, 34.0]
00028578-r	however	0.0	[0, 0, 0, 0]
00029037-r	besides	0.0	[0, 0, 0, 0]
00029037-r	besides-	0.0	[0]
00029037-r	in any case	0.0	[0]
00029378-n	event	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00029985-r	farther	0.0	[0]
00029985-r	further	0.0	[0, 0]
00030358-n	deed	0.0	[0]
00030443-r	further	0.0	[0, 0, 0]
00031304-r	still	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00031798-r	already	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00031820-v	laugh	27.818181818181817	[0, 0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]
00031899-r	very	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00031899-r	really	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00031974-a	active	0.0	[0, 0, 0]
00032299-r	right	0.0	[0]
00032299-r	mighty	0.0	[0]
00032733-a	agile	0.0	[0]
00033308-r	just	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00033406-v	stare	0.0	[0, 0, 0, 0, 0, 0, 0]
00033599-v	look	0.0	[0, 0, 0, 0]
00033615-n	amount	0.0	[0]
00033663-r	a little	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00033663-r	a bit	0.0	[0, 0, 0, 0, 0, 0]
00033809-r	anon	0.0	[0]
00033922-r	soon	0.0	[0, 0, 0, 0, 0, 0]
00033955-v	shrug	0.0	[0, 0, 0]
00035058-r	often	0.0	[0, 0, 0, 0]
00035058-r	frequently	0.0	[0, 0, 0]
00035189-n	achievement	34.0	[34.0]
00035385-r	seldom	0.0	[0, 0, 0, 0, 0, 0]
00035718-r	fairly	0.0	[0, 0, 0]
00035718-r	pretty	0.0	[0, 0, 0, 0, 0]
00036935-r	positively	0.0	[0.0]
00037226-r	really	0.0	[0, 0, 0, 0, 0, 0]
00037641-r	indeed	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00038013-r	in truth	0.0	[0]
00038262-n	course	0.0	[0]
00038625-r	naturally	0.0	[0, 0, 0, 0, 0]
00038625-r	of course	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00039058-r	clearly	0.0	[0, 0, 0, 0]
00039297-n	contact	0.0	[0, 0]
00039318-r	obviously	0.0	[0, 0, 0, 0]
00039318-r	plainly	0.0	[0]
00039318-r	evidently	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00040365-r	again	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00040365-r	once more	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
00040547-r	by chance	0.0	[0]
00042614-r	sadly	-64.0	[-64.0]
00042757-n	going	0.0	[0]
00042757-n	departure	0.0	[0, 0]
00042769-r	unfortunately	-64.0	[-64.0]
00043003-r	so	0.0	[0, 0, 0, 0, 0, 0]
00043003-r	therefore	0.0	[0, 0, 0, 0]
00043003-r	thus	0.0	[0]
00043195-n	discovery	0.0	[0]
00043608-r	thence	0.0	[0, 0]
00043794-r	from	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00044760-a	acute	0.0	[0]
00044797-v	dress	0.0	[0, 0, 0, 0, 0]
00046002-r	otherwise	0.0	[0, 0, 0]
00046299-r	exceedingly	0.0	[0, 0, 0, 0, 0]
00047392-r	too	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00047534-r	also	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00047534-r	too	0.0	[0, 0, 0, 0, 0]
00047534-r	as well	5.666666666666667	[0, 0, 0, 34.0, 0, 0]
00047903-r	at last	0.0	[0, 0, 0, 0, 0, 0]
00047903-r	finally	0.0	[0, 0, 0, 0, 0, 0]
00047945-v	clothe	0.0	[0]
00048138-r	eventually	0.0	[0]
00048374-n	arrival	0.0	[0, 0, 0]
00048739-r	at once	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00048739-r	now	0.0	[0]
00048739-r	right away	0.0	[0, 0, 0, 0, 0]
00048739-r	instantly	0.0	[0, 0, 0, 0]
00048858-a	additional	0.0	[0]
00049102-r	now	0.0	[0, 0, 0, 0, 0, 0]
00049220-r	now	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
00049433-r	now	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00049758-r	now	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00049947-r	sharply	-34.0	[-34.0]
00051192-n	return	0.0	[0, 0]
00051848-r	straight	0.0	[0, 0, 0, 0, 0, 0, 0]
00052374-v	wear	0.0	[0, 0, 0, 0, 0, 0]
00052374-v	have on	0.0	[0, 0, 0, 0]
00052762-r	bitterly	-54.0	[-34.0, -64.0, -64.0]
00053274-r	swiftly	0.0	[0, 0, 0, 0, 0, 0, 0]
00053394-r	openly	0.0	[0]
00054278-a	gummed	0.0	[0]
00054327-r	for the moment	0.0	[0]
00056729-r	at all	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00057042-r	by no means	0.0	[0, 0, 0]
00059086-r	much	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00059171-r	very much	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00059171-r	a good deal	0.0	[0, 0, 0, 0, 0, 0, 0]
00059171-r	a great deal	0.0	[0, 0]
00059413-r	a great deal	0.0	[0.0]
00059547-r	often	0.0	[0, 0, 0, 0]
00059854-r	increasingly	0.0	[0]
00060939-r	before	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00060939-r	ere	0.0	[0]
00061203-r	later	0.0	[0, 0, 0, 0]
00061203-r	afterwards	0.0	[0, 0, 0, 0, 0, 0]
00061677-r	suddenly	0.0	[0, 0, 0, 0, 0, 0, 0]
00063172-r	or else	0.0	[0, 0, 0]
00063630-r	in all	0.0	[0]
00063652-n	success	34.0	[34.0, 34.0, 34.0]
00064946-r	meanwhile	0.0	[0]
00065294-r	twice	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00065575-r	at length	0.0	[0]
00065748-r	last	0.0	[0, 0, 0]
00066025-v	whimper	0.0	[0]
00066781-r	in front	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00066781-r	before	0.0	[0, 0, 0, 0, 0]
00066781-r	ahead	0.0	[0]
00067038-a	advisable	0.0	[0]
00067265-r	onwards	0.0	[0, 0, 0, 0]
00067265-r	forward	0.0	[0, 0]
00067638-a	well	19.428571428571427	[0, 0, 34.0, 0, 34.0, 34.0, 34.0]
00068368-r	on	0.0	[0]
00069771-r	aloud	0.0	[0, 0, 0]
00069901-r	aloud	0.0	[0]
00070939-a	affected	0.0	[0]
00071840-r	round	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00071840-r	about	0.0	[0, 0, 0, 0]
00072201-r	round	0.0	[0]
00072849-r	desperately	0.0	[0]
00073033-r	nearly	0.0	[0, 0, 0, 0, 0, 0]
00073033-r	almost	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00074095-r	ago	0.0	[0, 0, 0, 0]
00074641-r	forward	-0.25	[0, 0, 0, -1.0]
00075161-r	back	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00077168-r	brightly	0.0	[0, 0]
00077168-r	bright	0.0	[0]
00078576-a	aghast	-34.0	[-34.0]
00078851-a	alarmed	-49.0	[-34.0, -64.0]
00080039-r	below	0.0	[0, 0, 0]
00081836-n	shopping	0.0	[0]
00082081-v	help	0.0	[0, 0]
00083585-n	inheritance	0.0	[0]
00084223-r	especially	0.0	[0, 0, 0, 0, 0]
00084223-r	particularly	0.0	[0, 0, 0]
00084353-a	pugnacious	-34.0	[-34.0]
00085264-a	agitated	-64.0	[-64.0]
00089408-r	highly	21.333333333333332	[0, 0, 64.0]
00094396-r	down the stairs	0.0	[0, 0]
00094448-a	alive	0.0	[0, 0, 0, 0]
00094545-r	upstairs	0.0	[0, 0, 0]
00095280-a	dead	-56.5	[-64.0, -34.0, -64.0, -64.0]
00095320-r	down	0.0	[0, 0, 0, 0, 0]
00095612-r	down	0.0	[0, 0, 0, 0]
00096333-r	up	0.0	[0, 0, 0, 0, 0]
00098605-r	homeward	0.0	[0]
00098714-r	rather	0.0	[0, 0, 0, 0, 0, 0]
00098714-r	instead	0.0	[0, 0]
00098959-r	so far	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00099341-r	more	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00099712-r	more	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
00100002-r	little	0.0	[0, 0, 0, 0]
00101323-r	far	0.0	[0, 0, 0, 0, 0]
00102303-v	splutter	0.0	[0]
00103194-r	at first	0.0	[0, 0, 0, 0]
00103317-v	flush	-8.5	[0, 0, 0, -34.0]
00103554-r	first	0.0	[0, 0, 0, 0]
00104661-r	at least	0.0	[0, 0, 0, 0, 0, 0, 0]
00104990-r	at leisure	0.0	[0]
00105023-a	unambitious	-34.0	[-34.0, -34.0, -34.0]
00105162-r	right	0.0	[0, 0, 0, 0]
00105603-r	quick	0.0	[0]
00105603-r	quickly	0.0	[0, 0]
00105746-a	ample	0.0	[0]
00106921-r	usually	0.0	[0, 0, 0]
00107144-r	as usual	0.0	[0, 0, 0, 0]
00108479-r	here	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00108647-r	here	0.0	[0]
00108773-r	here	0.0	[0, 0, 0, 0, 0, 0, 0]
00109151-r	there	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00109461-r	there	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00109660-v	change	0.0	[0, 0, 0, 0]
00110659-r	outside	0.0	[0, 0]
00110815-r	within	0.0	[0, 0]
00111609-r	most	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00111758-r	least	0.0	[0]
00112009-r	most	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00112393-r	needs	0.0	[0]
00114454-a	furious	-64.0	[-64.0]
00116376-n	raise	0.0	[0, 0, 0]
00116791-r	together	0.0	[0, 0, 0, 0, 0, 0, 0]
00116994-r	together	0.0	[0]
00117620-r	then	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00117620-r	and so	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00117620-r	and then	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00117985-v	remain	0.0	[0, 0, 0]
00118032-r	then	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00118363-r	in order	0.0	[0, 0, 0]
00118363-r	so	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00118869-r	once	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00118965-r	once	0.0	[0, 0]
00119139-r	though	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00119578-r	then again	0.0	[0, 0]
00119578-r	at the same time	0.0	[0]
00120316-v	make	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00120784-a	unknown	0.0	[0]
00121135-r	so	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
00125841-v	turn	0.0	[0, 0]
00126264-v	alter	0.0	[0]
00127137-a	old	0.0	[0, 0]
00127815-a	following	0.0	[0]
00127948-a	next	0.0	[0, 0, 0, 0, 0]
00135455-a	proper	0.0	[0]
00138611-r	probably	0.0	[0, 0, 0, 0, 0, 0]
00138611-r	as like as not	0.0	[0]
00138611-r	in all probability	0.0	[0]
00141396-n	postmortem examination	0.0	[0]
00144722-r	certainly	5.12	[0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.0, 0, 0, 0, 0, 20.0, 0, 20.0, 20.0, 0]
00144722-r	surely	3.090909090909091	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.0]
00146387-r	ever	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00146594-r	so	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00146926-r	so	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00147126-r	so	0.0	[0]
00147272-r	so	0.0	[0, 0, 0, 0]
00147386-r	such	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00147876-r	easily	9.0	[0, 0, 0, 20.0, 0, 34.0]
00148078-a	wily	0.0	[0]
00148540-r	in a way	0.0	[0, 0]
00149510-r	actually	0.0	[0, 0]
00149510-r	really	0.0	[0, 0, 0, 0, 0, 0]
00149583-v	become	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00149583-v	get	0.0	[0, 0, 0, 0, 0]
00150134-r	no doubt	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00150202-a	articulate	0.0	[0]
00150351-r	exactly	0.0	[0, 0, 0, 0]
00150558-r	in the least	0.0	[0]
00151087-n	detection	0.0	[0]
00151305-r	after all	0.0	[0, 0, 0, 0, 0]
00151689-v	diminish	0.0	[0]
00151689-v	decrease	0.0	[0]
00151755-r	on the whole	0.0	[0, 0, 0]
00152285-a	mute	0.0	[0]
00152345-r	exactly	0.0	[0]
00153372-r	at will	0.0	[0]
00153568-r	carefully	3.3333333333333335	[0, 0, 0, 0, 0, 20.0]
00156222-r	by the way	0.0	[0, 0, 0, 0]
00156601-v	increase	0.0	[0, 0]
00157000-r	all the time	0.0	[0, 0]
00157967-r	alone	0.0	[0, 0, 0]
00158309-r	just	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00158309-r	precisely	0.0	[0, 0]
00158309-r	exactly	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00158725-r	for dear life	-34.0	[-34.0]
00159040-r	for example	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
00160440-r	closely	0.0	[0, 0]
00160659-r	intimately	0.0	[0]
00160834-r	comparatively	0.0	[0]
00161630-r	slowly	0.0	[0, 0, 0, 0, 0, 0, 0]
00163233-n	intention	0.0	[0]
00163948-a	intent	0.0	[0]
00164751-r	in case	0.0	[0, 0]
00165018-r	earnestly	0.0	[0, 0]
00165018-r	seriously	0.0	[0]
00165171-a	absent-minded	-25.5	[-34.0, -34.0, -34.0, 0]
00166025-r	long	0.0	[0, 0, 0, 0]
00166512-r	in practice	0.0	[0, 0]
00167447-r	in the long run	0.0	[0]
00167702-r	in the same breath	0.0	[0]
00170412-r	on the contrary	0.0	[0, 0, 0, 0, 0, 0, 0]
00172710-n	means	0.0	[0]
00173353-r	deeply	0.0	[0, 0, 0, 0, 0]
00176387-a	bright	34.0	[34.0]
00177289-r	strongly	0.0	[0, 0]
00177448-n	expedient	0.0	[0]
00180420-r	in turn	0.0	[0]
00181781-n	election	0.0	[0]
00182406-v	add	0.0	[0, 0]
00183053-a	available	0.0	[0]
00190115-a	aware	0.0	[0, 0, 0, 0, 0, 0]
00190653-a	awake	0.0	[0]
00190653-a	alert	0.0	[0, 0]
00190959-r	with a vengeance	0.0	[0]
00190960-a	conscious	0.0	[0]
00193799-a	terrible	-64.0	[-64.0, -64.0, -64.0]
00193799-a	dreadful	-64.0	[-64.0, -64.0, -64.0, -64.0]
00194156-r	graciously	34.0	[34.0]
00195342-v	clear	0.0	[0]
00195684-a	ghastly	-64.0	[-64.0, -64.0]
00196540-r	enormously	0.0	[0]
00196934-a	reassuring	34.0	[34.0]
00197182-r	o'clock	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00197576-a	back	0.0	[0, 0, 0]
00198039-r	all over	0.0	[0, 0, 0]
00198147-a	front	0.0	[0, 0, 0, 0, 0, 0, 0]
00200777-r	eagerly	6.8	[0, 0, 0, 0, 34.0]
00201570-r	wisely	34.0	[34.0, 34.0]
00203237-a	forward	0.0	[0, 0]
00203922-r	right	0.0	[0]
00205125-r	right	0.0	[0]
00206479-r	in haste	0.0	[0]
00207366-r	to-day	0.0	[0, 0]
00210768-r	habitually	0.0	[0]
00212604-r	ever	0.0	[0, 0, 0]
00213387-a	curly-haired	0.0	[0]
00217105-r	thoughtfully	0.0	[0]
00218950-a	handsome	52.0	[64.0, 34.0, 34.0, 64.0, 64.0]
00219855-r	warmly	34.0	[34.0, 34.0]
00221985-r	behind	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00223859-r	violently	-34.0	[-34.0]
00224515-a	evil	-64.0	[-64.0, -64.0, -64.0]
00224602-r	up and down	0.0	[0]
00225564-a	malevolent	-64.0	[-64.0]
00226550-r	over	0.0	[0, 0, 0, 0]
00226677-r	over	0.0	[0, 0, 0]
